,trial_index,interconnectivity_strength
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,1.0
7,8,1.0
8,9,1.0
9,10,1.0
10,11,1.0
11,12,1.0
12,13,1.0
13,14,19.253776591976763
14,15,21.327612473287417
15,16,21.733449540111582
16,17,21.36467211533781
17,18,22.179067422204945
18,19,22.670394275899977
19,20,22.70011144637908
20,21,21.103719993298544
21,22,21.985109241861256
22,23,24.085051722998234
23,24,24.474414472413528
24,25,24.337272315360373
25,26,17.463841409159006
26,27,16.363744832799977
27,28,18.32137743374402
28,29,17.86082844858193
29,30,19.980024956618585
30,31,21.76016729226984
31,32,20.64721954355509
32,33,19.05234248243722
33,34,18.98567638135729
34,35,45.649312360755495
35,36,47.60162417431871
36,37,47.99223243529352
37,38,49.67746564351593
38,39,51.60838094482416
39,40,48.10662457453038
40,41,51.70180705265556
41,42,59.20414402173937
42,43,63.35876187392841
43,44,63.58702250898152
44,45,63.59789206307384
45,46,67.97681489629132
46,47,0.0
47,48,0.0
48,49,0.0
49,50,0.0
50,51,0.0
51,52,0.0
52,53,0.0
53,54,0.0
54,55,0.0
55,56,0.0
56,57,0.0
57,58,0.0
58,59,0.0
59,60,0.0
60,61,0.0
61,62,0.0
62,63,0.0
63,64,0.0
64,65,0.0
65,66,0.0
66,67,0.0
67,68,0.0
68,69,0.0
69,70,0.0
70,71,0.0
71,72,0.0
72,73,0.0
73,74,0.0
74,75,0.0
75,76,0.0
76,77,0.0
77,78,0.0
78,79,0.0
79,80,0.0
80,81,0.0
81,82,0.0
82,83,0.0
83,84,0.0
84,85,0.0
85,86,0.0
86,87,0.0
87,88,0.0
88,89,0.0
89,90,0.0
90,91,0.0
91,92,0.0
92,93,0.0
93,94,0.0
94,95,0.0
95,96,1.0
96,97,1.0
97,98,1.0
98,99,1.0
99,100,1.0
100,101,1.0
101,102,1.0
102,103,1.0
103,104,1.0
104,105,1.0
105,106,1.0
106,107,1.0
107,108,1.0
108,109,1.0
109,110,1.0
110,111,1.0
111,112,1.0
112,113,1.0
113,114,1.0
114,115,1.0
115,116,1.0
116,117,1.0
117,118,1.0
118,119,1.0
119,120,1.0
120,121,1.0
121,122,0.0
122,123,0.0
123,124,0.0
124,125,0.0
125,126,0.0
126,127,0.0
127,128,0.0
128,129,1.0
129,130,1.0
130,131,1.0
131,132,1.0
132,133,1.0
133,134,1.0
134,135,1.0
135,136,1.0
136,137,1.0
137,138,1.0
138,139,1.0
139,140,1.0
140,141,1.0
141,142,1.0
142,143,1.0
